claim_id,section,subsection,surface,statistic_type,token_form,token,parsed_value,decimals_quoted,aggregation_unit,source_alias,source_artifact_id,json_pointer,generated_value,abs_delta,tolerance_rule,flag,flag_reason,resolution_confidence,external_literature,derived_now_generated,source_sha256,sentence
C0671,Results,"The aggregation unit, and the negative that is threshold-robust",prose,verdict_string,real,PROTOCOL_DOES_NOT_DISCRIMINATE,,0,grid point,E3,art_3Cndd5cKsYV0,/metadata/analysis/discrimination_sensitivity/threshold_sweep_required_rival_passes/5,PROTOCOL_DOES_NOT_DISCRIMINATE,,EXACT (counts and verdict strings),MATCH,verdict string reproduced verbatim from a stamped source,NA,False,False,581837085a052a608e33a32d1533ff2b8ad0f087e63f242ba556d8230825a6a3,"Over a 164,736-point full factorial in the five thresholds, `PROTOCOL_DOES_NOT_DISCRIMINATE` holds on a fraction $1.0000$ of grid points, and on $0.9091$ under the stricter criterion that a rival must *strictly exceed* $\alpha_{50}$'s pass count."
C0672,Results,"The aggregation unit, and the negative that is threshold-robust",prose,cost_usd,count,3,3.0,0,,V1_S1,art__tq3ZgPRYB0B,/table/all19_rank_bottom_yE3/scores/alpha_50_logistic/lineage_level/n_tied_x,3.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,HIGH,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,Exactly one single-axis change anywhere on the grid produces a strict rival win: lowering check 3's depth-span threshold from $2.0$ to $1.75$.
C0673,Results,"The aggregation unit, and the negative that is threshold-robust",prose,cost_usd,real,2.0,2.0,1,,V1_S1,art__tq3ZgPRYB0B,/table/reliable14_rank_bottom_yE3/scores/ams_sigma/member_level/n_tied_y,2.0,0.0,|delta| <= 0.5e-1 is ROUNDING_OK,MATCH,resolved against a stamped source,MEDIUM,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,Exactly one single-axis change anywhere on the grid produces a strict rival win: lowering check 3's depth-span threshold from $2.0$ to $1.75$.
C0674,Results,"The aggregation unit, and the negative that is threshold-robust",prose,cost_usd,real,1.75,1.75,2,,V1_S2,art__tq3ZgPRYB0B,/grid/check3_layer/1,1.75,0.0,|delta| <= 0.5e-2 is ROUNDING_OK,MATCH,resolved against a stamped source,MEDIUM,False,False,ec8688c36da3762570a57c66bfcf89f27cc57969263d4622a1712b11aa8f2603,Exactly one single-axis change anywhere on the grid produces a strict rival win: lowering check 3's depth-span threshold from $2.0$ to $1.75$.
C0675,Results,"The aggregation unit, and the negative that is threshold-robust",prose,kappa,real,0.391,0.391,3,,V1_S1,art__tq3ZgPRYB0B,/table/reliable14_rank_bottom_yV2/scores/ams_sigma/member_level/jackknife/range/0,0.39090909090909093,9.090909090908594e-05,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,MEDIUM,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"Check 5 cannot contribute at all, because its $\kappa$ of $0.391$ lies below the entire swept range $[0.40, 0.80]$ — proved structurally and verified empirically."
C0676,Results,"The aggregation unit, and the negative that is threshold-robust",prose,kappa,interval,0.40,0.4,2,,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yV2/scores/alpha_50_logistic/member_level/rho_oriented,0.396412483586046,0.003587516413953995,|delta| <= 0.5e-2 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,HIGH,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"Check 5 cannot contribute at all, because its $\kappa$ of $0.391$ lies below the entire swept range $[0.40, 0.80]$ — proved structurally and verified empirically."
C0677,Results,"The aggregation unit, and the negative that is threshold-robust",prose,kappa,interval,0.80,0.8,2,,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yE3/scores/alpha_50_logistic/lineage_level/p_asymptotic_oriented,0.8,0.0,|delta| <= 0.5e-2 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,HIGH,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"Check 5 cannot contribute at all, because its $\kappa$ of $0.391$ lies below the entire swept range $[0.40, 0.80]$ — proved structurally and verified empirically."
C0678,Results,"The aggregation unit, and the negative that is threshold-robust",prose,cost_usd,real,0.5802,0.5802,4,,V1_S2,art__tq3ZgPRYB0B,/surfaces/THRESHOLD_ONLY/by_required/3/fraction_PROTOCOL_DOES_NOT_DISCRIMINATE,0.580201048951049,1.0489510489097853e-06,|delta| <= 0.5e-4 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,MEDIUM,False,False,ec8688c36da3762570a57c66bfcf89f27cc57969263d4622a1712b11aa8f2603,"Dropping the pass rules' secondary clauses and scoring the numeric cutoffs alone lowers stability to $0.5802$ and $0.2429$, which locates the negative precisely: it is carried by the verdict-class and interiority clauses, not by the numbers."
C0679,Results,"The aggregation unit, and the negative that is threshold-robust",prose,cost_usd,real,0.2429,0.2429,4,,V1_S2,art__tq3ZgPRYB0B,/surfaces/THRESHOLD_ONLY/strict_exceed_criterion/fraction_PROTOCOL_DOES_NOT_DISCRIMINATE,0.24289772727272727,2.2727272727396386e-06,|delta| <= 0.5e-4 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,MEDIUM,False,False,ec8688c36da3762570a57c66bfcf89f27cc57969263d4622a1712b11aa8f2603,"Dropping the pass rules' secondary clauses and scoring the numeric cutoffs alone lowers stability to $0.5802$ and $0.2429$, which locates the negative precisely: it is carried by the verdict-class and interiority clauses, not by the numbers."
C0680,Results,"The aggregation unit, and the negative that is threshold-robust",table,correlation,real,95%,0.95,2,lineage,V1_S1,art__tq3ZgPRYB0B,/table/reliable14_rank_bottom_yV2/scores/ams_sigma/lineage_level/disattenuated/reliability_0.75,0.9485040136686711,0.001495986331328858,|delta| <= 0.5e-2 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,MEDIUM,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,| score | member-level $\rho$ | 95% CI | perm $p$ | lineage-level $\rho$ | 95% CI | perm $p$ | sign agrees | CI excludes 0 |
C0681,Results,"The aggregation unit, and the negative that is threshold-robust",table,correlation,real,95%,0.95,2,lineage,V1_S1,art__tq3ZgPRYB0B,/table/reliable14_rank_bottom_yV2/scores/ams_sigma/lineage_level/disattenuated/reliability_0.75,0.9485040136686711,0.001495986331328858,|delta| <= 0.5e-2 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,MEDIUM,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,| score | member-level $\rho$ | 95% CI | perm $p$ | lineage-level $\rho$ | 95% CI | perm $p$ | sign agrees | CI excludes 0 |
C0682,Results,"The aggregation unit, and the negative that is threshold-robust",table,correlation,count,0,0.0,0,lineage,V1_S1,art__tq3ZgPRYB0B,/table/all19_rank_bottom_yE3/scores/ams_sigma/lineage_level/n_tied_x,0.0,0.0,EXACT (counts and verdict strings),MATCH,resolved against a stamped source,HIGH,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,| score | member-level $\rho$ | 95% CI | perm $p$ | lineage-level $\rho$ | 95% CI | perm $p$ | sign agrees | CI excludes 0 |
C0683,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,real,-0.208,-0.208,3,,V1_S1,art__tq3ZgPRYB0B,/deltas/all19_drop_undefined_yE3::max_refusal_rate_minus_ams_sigma/member_level/rho_score,-0.2080952098456918,9.520984569180713e-05,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,MEDIUM,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| $\alpha_{50}$ (max refusal rate) | $-0.208$ | $[-0.547, 0.175]$ | 0.3087 | $+0.321$ | $[-0.887, 0.870]$ | 0.4976 | no | neither |"
C0684,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,-0.547,-0.547,3,,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yE3/scores/max_refusal_rate/member_level/ci95/0,-0.5474061287838995,0.00040612878389945095,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,HIGH,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| $\alpha_{50}$ (max refusal rate) | $-0.208$ | $[-0.547, 0.175]$ | 0.3087 | $+0.321$ | $[-0.887, 0.870]$ | 0.4976 | no | neither |"
C0685,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,0.175,0.175,3,,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yE3/scores/max_refusal_rate/member_level/ci95/1,0.17468838879527615,0.0003116112047238384,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,HIGH,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| $\alpha_{50}$ (max refusal rate) | $-0.208$ | $[-0.547, 0.175]$ | 0.3087 | $+0.321$ | $[-0.887, 0.870]$ | 0.4976 | no | neither |"
C0686,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,real,0.3087,0.3087,4,,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yE3/scores/max_refusal_rate/member_level/permutation/p,0.30873015873015874,3.015873015876913e-05,|delta| <= 0.5e-4 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,MEDIUM,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| $\alpha_{50}$ (max refusal rate) | $-0.208$ | $[-0.547, 0.175]$ | 0.3087 | $+0.321$ | $[-0.887, 0.870]$ | 0.4976 | no | neither |"
C0687,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,real,+0.321,0.321,3,,V1_S1,art__tq3ZgPRYB0B,/deltas/all19_drop_undefined_yE3::max_refusal_rate_minus_ams_sigma/lineage_level/rho_score,0.3214285714285715,0.0004285714285715003,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,MEDIUM,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| $\alpha_{50}$ (max refusal rate) | $-0.208$ | $[-0.547, 0.175]$ | 0.3087 | $+0.321$ | $[-0.887, 0.870]$ | 0.4976 | no | neither |"
C0688,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,-0.887,-0.887,3,,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yE3/scores/max_refusal_rate/lineage_level/ci95/0,-0.8867924528301889,0.00020754716981108423,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,HIGH,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| $\alpha_{50}$ (max refusal rate) | $-0.208$ | $[-0.547, 0.175]$ | 0.3087 | $+0.321$ | $[-0.887, 0.870]$ | 0.4976 | no | neither |"
C0689,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,0.870,0.87,3,,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yE3/scores/max_refusal_rate/lineage_level/ci95/1,0.8695652173913043,0.00043478260869567187,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,HIGH,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| $\alpha_{50}$ (max refusal rate) | $-0.208$ | $[-0.547, 0.175]$ | 0.3087 | $+0.321$ | $[-0.887, 0.870]$ | 0.4976 | no | neither |"
C0690,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,real,0.4976,0.4976,4,,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yE3/scores/max_refusal_rate/lineage_level/permutation/p,0.4976190476190476,1.904761904764074e-05,|delta| <= 0.5e-4 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,MEDIUM,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| $\alpha_{50}$ (max refusal rate) | $-0.208$ | $[-0.547, 0.175]$ | 0.3087 | $+0.321$ | $[-0.887, 0.870]$ | 0.4976 | no | neither |"
C0691,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,real,0.358,0.358,3,,V1_S1,art__tq3ZgPRYB0B,/headline_discrepancy/recomputed_member_level,0.3578030619574787,0.00019693804252129965,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,MEDIUM,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| our-AMS $\sigma$ | $0.358$ | $[-0.074, 0.699]$ | 0.0911 | $0.214$ | $[-0.765, 0.961]$ | 0.6615 | yes | neither |"
C0692,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,-0.074,-0.074,3,,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yE3/scores/ams_sigma/member_level/ci95/0,-0.07440694534021285,0.0004069453402128498,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,HIGH,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| our-AMS $\sigma$ | $0.358$ | $[-0.074, 0.699]$ | 0.0911 | $0.214$ | $[-0.765, 0.961]$ | 0.6615 | yes | neither |"
C0693,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,0.699,0.699,3,,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yE3/scores/ams_sigma/member_level/ci95/1,0.6988930705697847,0.00010692943021528567,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,HIGH,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| our-AMS $\sigma$ | $0.358$ | $[-0.074, 0.699]$ | 0.0911 | $0.214$ | $[-0.765, 0.961]$ | 0.6615 | yes | neither |"
C0694,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,real,0.0911,0.0911,4,,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yE3/scores/ams_sigma/member_level/permutation/p,0.09107142857142857,2.8571428571433355e-05,|delta| <= 0.5e-4 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,MEDIUM,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| our-AMS $\sigma$ | $0.358$ | $[-0.074, 0.699]$ | 0.0911 | $0.214$ | $[-0.765, 0.961]$ | 0.6615 | yes | neither |"
C0695,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,real,0.214,0.214,3,,V1_S1,art__tq3ZgPRYB0B,/deltas/all19_drop_undefined_yE3::max_refusal_rate_minus_ams_sigma/lineage_level/rho_reference,0.21428571428571433,0.00028571428571433355,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,MEDIUM,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| our-AMS $\sigma$ | $0.358$ | $[-0.074, 0.699]$ | 0.0911 | $0.214$ | $[-0.765, 0.961]$ | 0.6615 | yes | neither |"
C0696,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,-0.765,-0.765,3,,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yE3/scores/ams_sigma/lineage_level/ci95/0,-0.7647058823529412,0.0002941176470587781,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,HIGH,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| our-AMS $\sigma$ | $0.358$ | $[-0.074, 0.699]$ | 0.0911 | $0.214$ | $[-0.765, 0.961]$ | 0.6615 | yes | neither |"
C0697,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,0.961,0.961,3,,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yE3/scores/ams_sigma/lineage_level/ci95/1,0.9607843137254901,0.000215686274509852,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,HIGH,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| our-AMS $\sigma$ | $0.358$ | $[-0.074, 0.699]$ | 0.0911 | $0.214$ | $[-0.765, 0.961]$ | 0.6615 | yes | neither |"
C0698,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,real,0.6615,0.6615,4,,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yE3/scores/ams_sigma/lineage_level/permutation/p,0.6615079365079365,7.93650793651235e-06,|delta| <= 0.5e-4 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,MEDIUM,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| our-AMS $\sigma$ | $0.358$ | $[-0.074, 0.699]$ | 0.0911 | $0.214$ | $[-0.765, 0.961]$ | 0.6615 | yes | neither |"
C0699,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,real,0.654,0.654,3,member,V1_S1,art__tq3ZgPRYB0B,/table/all19_rank_bottom_yE3/scores/ams_sigma_para/member_level/rho_oriented,0.6540675137502804,6.751375028035689e-05,|delta| <= 0.5e-3 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,MEDIUM,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| our-AMS $\sigma$, paraphrase refit | $0.654$ | $[0.276, 0.859]$ | $1.98\times10^{-4}$ | $0.643$ | $[-0.192, 1.000]$ | 0.1389 | yes | member only |"
C0700,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,0.276,0.276,3,member,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yE3/scores/ams_sigma_para/member_level/ci95/0,0.2761664564943253,0.00016645649432528442,|delta| <= 0.5e-3 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,HIGH,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| our-AMS $\sigma$, paraphrase refit | $0.654$ | $[0.276, 0.859]$ | $1.98\times10^{-4}$ | $0.643$ | $[-0.192, 1.000]$ | 0.1389 | yes | member only |"
C0701,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,0.859,0.859,3,member,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yE3/scores/ams_sigma_para/member_level/ci95/1,0.859110345144832,0.00011034514483199143,|delta| <= 0.5e-3 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,HIGH,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| our-AMS $\sigma$, paraphrase refit | $0.654$ | $[0.276, 0.859]$ | $1.98\times10^{-4}$ | $0.643$ | $[-0.192, 1.000]$ | 0.1389 | yes | member only |"
C0702,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,real,1.98\times10^{-4},0.00019800000000000002,6,member,V1_S1,art__tq3ZgPRYB0B,/deltas/all19_drop_undefined_yE3::max_refusal_rate_minus_ams_sigma/member_level/permutation/p_min_achievable,0.0001984126984126984,4.1269841269839735e-07,|delta| <= 0.5e-6 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,MEDIUM,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| our-AMS $\sigma$, paraphrase refit | $0.654$ | $[0.276, 0.859]$ | $1.98\times10^{-4}$ | $0.643$ | $[-0.192, 1.000]$ | 0.1389 | yes | member only |"
C0703,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,real,0.643,0.643,3,member,V1_S1,art__tq3ZgPRYB0B,/headline_discrepancy/unit_swing_summary/all_cells/15/rho_lineage,0.642857142857143,0.00014285714285700024,|delta| <= 0.5e-3 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,MEDIUM,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| our-AMS $\sigma$, paraphrase refit | $0.654$ | $[0.276, 0.859]$ | $1.98\times10^{-4}$ | $0.643$ | $[-0.192, 1.000]$ | 0.1389 | yes | member only |"
C0704,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,-0.192,-0.192,3,member,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yE3/scores/ams_sigma_para/lineage_level/ci95/0,-0.19230769230769232,0.00030769230769231437,|delta| <= 0.5e-3 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,MEDIUM,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| our-AMS $\sigma$, paraphrase refit | $0.654$ | $[0.276, 0.859]$ | $1.98\times10^{-4}$ | $0.643$ | $[-0.192, 1.000]$ | 0.1389 | yes | member only |"
C0705,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,1.000,1.0,3,member,V1_S1,art__tq3ZgPRYB0B,/table/reliable14_drop_undefined_yE3/scores/alpha_50_logistic/lineage_level/rho_oriented,1.0,0.0,|delta| <= 0.5e-3 is ROUNDING_OK,MATCH,resolved against a stamped source,MEDIUM,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| our-AMS $\sigma$, paraphrase refit | $0.654$ | $[0.276, 0.859]$ | $1.98\times10^{-4}$ | $0.643$ | $[-0.192, 1.000]$ | 0.1389 | yes | member only |"
C0706,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,real,0.1389,0.1389,4,member,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yE3/scores/ams_sigma_para/lineage_level/permutation/p,0.1388888888888889,1.1111111111100636e-05,|delta| <= 0.5e-4 is ROUNDING_OK,ROUNDING_OK,resolved against a stamped source,MEDIUM,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| our-AMS $\sigma$, paraphrase refit | $0.654$ | $[0.276, 0.859]$ | $1.98\times10^{-4}$ | $0.643$ | $[-0.192, 1.000]$ | 0.1389 | yes | member only |"
C0707,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,real,0.101,0.101,3,,V1_S1,art__tq3ZgPRYB0B,/table/all19_rank_bottom_yE3/scores/logit_gap_benign/member_level/rho_oriented,0.10109914527054066,9.914527054065425e-05,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,MEDIUM,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| logit-gap (benign) | $0.101$ | $[-0.243, 0.573]$ | 0.6621 | $0.286$ | $[-1.000, 0.765]$ | 0.5560 | yes | neither |"
C0708,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,-0.243,-0.243,3,,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yE3/scores/logit_gap_benign/member_level/ci95/0,-0.24282918116471164,0.0001708188352883555,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,HIGH,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| logit-gap (benign) | $0.101$ | $[-0.243, 0.573]$ | 0.6621 | $0.286$ | $[-1.000, 0.765]$ | 0.5560 | yes | neither |"
C0709,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,0.573,0.573,3,,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yE3/scores/logit_gap_benign/member_level/ci95/1,0.5729291815927232,7.081840727674038e-05,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,HIGH,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| logit-gap (benign) | $0.101$ | $[-0.243, 0.573]$ | 0.6621 | $0.286$ | $[-1.000, 0.765]$ | 0.5560 | yes | neither |"
C0710,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,real,0.6621,0.6621,4,,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yE3/scores/logit_gap_benign/member_level/permutation/p,0.6621031746031746,3.1746031745605308e-06,|delta| <= 0.5e-4 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,MEDIUM,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| logit-gap (benign) | $0.101$ | $[-0.243, 0.573]$ | 0.6621 | $0.286$ | $[-1.000, 0.765]$ | 0.5560 | yes | neither |"
C0711,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,real,0.286,0.286,3,,V1_S1,art__tq3ZgPRYB0B,/headline_discrepancy/unit_swing_summary/all_cells/9/rho_lineage,0.28571428571428575,0.0002857142857142225,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,MEDIUM,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| logit-gap (benign) | $0.101$ | $[-0.243, 0.573]$ | 0.6621 | $0.286$ | $[-1.000, 0.765]$ | 0.5560 | yes | neither |"
C0712,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,-1.000,-1.0,3,,V1_S1,art__tq3ZgPRYB0B,/table/all19_rank_bottom_yE3/scores/alpha_50_logistic/member_level/orientation_sign,-1.0,0.0,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,HIGH,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| logit-gap (benign) | $0.101$ | $[-0.243, 0.573]$ | 0.6621 | $0.286$ | $[-1.000, 0.765]$ | 0.5560 | yes | neither |"
C0713,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,interval,0.765,0.765,3,,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yE3/scores/logit_gap_benign/lineage_level/ci95/1,0.7647058823529412,0.0002941176470587781,|delta| <= 0.5e-3 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,HIGH,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| logit-gap (benign) | $0.101$ | $[-0.243, 0.573]$ | 0.6621 | $0.286$ | $[-1.000, 0.765]$ | 0.5560 | yes | neither |"
C0714,Results,"The aggregation unit, and the negative that is threshold-robust",table,interval,real,0.5560,0.556,4,,V1_S1,art__tq3ZgPRYB0B,/table/all19_drop_undefined_yE3/scores/logit_gap_benign/lineage_level/permutation/p,0.555952380952381,4.7619047619074095e-05,|delta| <= 0.5e-4 is ROUNDING_OK,UNIT_MISSING,resolves to a source value but the sentence does not name the aggregation unit,MEDIUM,False,False,b438f7dc809226e4dea85260c9352c89e38bb160befa59298b23822e58e60dfd,"| logit-gap (benign) | $0.101$ | $[-0.243, 0.573]$ | 0.6621 | $0.286$ | $[-1.000, 0.765]$ | 0.5560 | yes | neither |"
